0.000000	3.792238	2.221441	
0.000040	3.792238	2.221441	
0.000081	3.792238	2.221441	
0.000121	3.792238	2.221441	
0.000161	3.792238	2.221441	
0.000314	3.792238	2.221441	
0.000467	3.792238	2.221441	
0.000620	3.792238	2.221441	
0.000773	3.792237	2.221441	
0.001166	3.792237	2.221440	
0.001559	3.792236	2.221440	
0.001952	3.792235	2.221439	
0.002345	3.792234	2.221437	
0.002869	3.792232	2.221435	
0.003393	3.792229	2.221432	
0.003917	3.792225	2.221428	
0.004440	3.792220	2.221425	
0.004938	3.792215	2.221421	
0.005435	3.792208	2.221417	
0.005932	3.792200	2.221412	
0.006429	3.792191	2.221407	
0.008033	3.792152	2.221388	
0.009636	3.792096	2.221365	
0.011240	3.792022	2.221336	
0.012843	3.791926	2.221303	
0.017416	3.791513	2.221173	
0.021989	3.790847	2.220986	
0.026562	3.789869	2.220732	
0.031135	3.788522	2.220401	
0.045266	3.781405	2.218787	
0.059397	3.768502	2.216067	
0.073529	3.748158	2.211981	
0.087660	3.718803	2.206283	
0.094509	3.700888	2.202872	
0.101358	3.680353	2.199002	
0.108207	3.657052	2.194649	
0.115057	3.630852	2.189790	
0.117161	3.622201	2.188192	
0.119265	3.613261	2.186544	
0.121369	3.604029	2.184845	
0.123473	3.594503	2.183095	
0.125578	3.584681	2.181290	
0.127682	3.574556	2.179435	
0.129786	3.564124	2.177532	
0.131890	3.553389	2.175573	
0.134079	3.541930	2.173445	
0.136267	3.530217	2.171177	
0.138456	3.518291	2.168725	
0.140645	3.506187	2.166052	
0.143621	3.489480	2.162015	
0.146598	3.472501	2.157502	
0.149575	3.455250	2.152508	
0.152552	3.437731	2.147028	
0.167436	3.346194	2.112154	
0.182320	3.248465	2.064516	
0.197204	3.145232	2.003964	
0.212088	3.037397	1.930697	
0.230263	2.901082	1.824781	
0.248438	2.761991	1.702599	
0.266613	2.622755	1.566804	
0.284787	2.486020	1.420598	
0.302962	2.354509	1.267753	
0.321137	2.230632	1.112578	
0.339312	2.116348	0.959254	
0.357487	2.013313	0.811644	
0.369683	1.951117	0.717628	
0.381879	1.894614	0.628690	
0.394075	1.843794	0.545499	
0.406272	1.798646	0.468679	
0.418468	1.759099	0.398766	
0.430664	1.724759	0.335753	
0.442861	1.695216	0.279529	
0.455057	1.670185	0.230129	
0.465567	1.651996	0.192988	
0.476077	1.636542	0.160438	
0.486587	1.623503	0.132117	
0.497097	1.612644	0.107793	
