0.649218	8.000078	20.012158	0.105071	8.000105	20.008575	
0.655565	8.000080	20.010444	0.105067	7.999981	20.006658	
0.661650	8.000082	20.009097	0.105063	8.000084	20.005523	
0.667736	8.000083	20.007990	0.105060	8.000158	20.004296	
0.673821	8.000083	20.007083	0.105058	7.999953	20.003453	
0.679906	8.000084	20.006345	0.105056	7.999877	20.002853	
0.685778	8.000084	20.005767	0.105055	8.000032	20.002085	
0.691650	8.000084	20.005298	0.105054	7.999870	20.001699	
0.697521	8.000085	20.004919	0.105053	7.999981	20.001229	
0.703393	8.000085	20.004614	0.105052	7.999760	20.000994	
0.707799	8.000085	20.004427	0.105052	8.000135	20.000796	
0.712204	8.000085	20.004269	0.105052	7.999911	20.000606	
0.716610	8.000085	20.004136	0.105052	8.000138	20.000484	
0.721016	8.000085	20.004025	0.105052	8.000006	20.000465	
0.725421	8.000085	20.003932	0.105052	8.000079	20.000326	
0.729827	8.000085	20.003855	0.105052	7.999977	20.000105	
0.734232	8.000085	20.003791	0.105052	7.999856	20.000028	
0.738638	8.000085	20.003739	0.105052	8.000022	20.000297	
0.743380	8.000085	20.003693	0.105052	8.000021	20.000301	
0.748122	8.000085	20.003656	0.105052	8.000010	19.999918	
0.752863	8.000085	20.003627	0.105052	8.000119	20.000004	
0.757605	8.000085	20.003603	0.105052	7.999964	20.000084	
0.762618	8.000085	20.003584	0.105052	8.000081	19.999874	
0.767630	8.000085	20.003570	0.105052	7.999948	19.999951	
0.772643	8.000085	20.003559	0.105052	8.000018	19.999902	
0.777656	8.000085	20.003551	0.105052	7.999998	19.999987	
0.781937	8.000085	20.003547	0.105052	7.999935	19.999958	
0.786219	8.000085	20.003543	0.105053	8.000082	19.999922	
0.790500	8.000085	20.003541	0.105053	8.000032	20.000100	
0.794782	8.000085	20.003539	0.105053	7.999801	19.999958	
0.799310	8.000085	20.003539	0.105053	8.000005	20.000051	
0.803838	8.000085	20.003539	0.105053	8.000289	20.000030	
0.808366	8.000085	20.003539	0.105053	7.999901	19.999905	
0.812894	8.000085	20.003540	0.105053	8.000115	19.999983	
0.819548	8.000085	20.003542	0.105053	7.999899	19.999762	
0.826202	8.000085	20.003544	0.105053	8.000061	19.999873	
0.832857	8.000085	20.003547	0.105053	7.999973	19.999996	
0.839511	8.000085	20.003549	0.105054	7.999867	19.999834	
0.843011	8.000085	20.003551	0.105054	8.000172	19.999884	
0.846510	8.000085	20.003552	0.105054	8.000038	19.999772	
0.850010	8.000085	20.003554	0.105054	7.999927	19.999946	
0.853509	8.000085	20.003555	0.105054	7.999897	19.999853	
0.857009	8.000085	20.003557	0.105054	7.999923	20.000008	
0.860508	8.000085	20.003558	0.105054	8.000008	20.000050	
0.864008	8.000085	20.003560	0.105054	7.999975	19.999832	
0.867507	8.000085	20.003561	0.105054	8.000027	20.000224	
0.870862	8.000085	20.003563	0.105054	7.999998	19.999753	
0.874216	8.000085	20.003564	0.105054	7.999935	19.999959	
0.877571	8.000085	20.003566	0.105054	8.000146	20.000004	
0.880926	8.000085	20.003567	0.105054	7.999913	20.000090	
0.884328	8.000085	20.003569	0.105054	7.999837	19.999901	
0.887731	8.000085	20.003570	0.105054	8.000099	19.999958	
0.891133	8.000085	20.003572	0.105054	7.999678	19.999696	
0.894536	8.000085	20.003573	0.105054	8.000053	19.999775	
0.897732	8.000085	20.003574	0.105055	7.999973	19.999887	
0.900929	8.000085	20.003576	0.105055	8.000052	19.999965	
0.904126	8.000085	20.003577	0.105055	8.000002	20.000048	
0.907323	8.000085	20.003579	0.105055	8.000037	20.000050	
0.910311	8.000085	20.003580	0.105055	8.000023	20.000023	
0.913300	8.000085	20.003582	0.105055	7.999924	19.999966	
0.916289	8.000085	20.003583	0.105055	8.000014	19.999878	
0.919277	8.000085	20.003584	0.105055	8.000093	19.999979	
0.922403	8.000085	20.003586	0.105055	8.000001	20.000026	
0.925528	8.000085	20.003587	0.105055	8.000134	19.999940	
