0.000000	3.792238	2.221441	
0.000009	3.792238	2.221441	
0.000017	3.792238	2.221441	
0.000026	3.792238	2.221441	
0.000034	3.792238	2.221441	
0.000069	3.792238	2.221441	
0.000104	3.792238	2.221441	
0.000138	3.792238	2.221441	
0.000173	3.792238	2.221441	
0.000291	3.792238	2.221441	
0.000409	3.792237	2.221441	
0.000527	3.792237	2.221441	
0.000645	3.792237	2.221441	
0.000749	3.792236	2.221441	
0.000853	3.792236	2.221441	
0.000956	3.792235	2.221441	
0.001060	3.792234	2.221441	
0.001164	3.792234	2.221441	
0.001268	3.792233	2.221441	
0.001372	3.792232	2.221441	
0.001476	3.792231	2.221441	
0.001568	3.792230	2.221441	
0.001660	3.792229	2.221441	
0.001752	3.792228	2.221441	
0.001845	3.792227	2.221441	
0.002040	3.792225	2.221441	
0.002235	3.792222	2.221441	
0.002429	3.792219	2.221441	
0.002624	3.792216	2.221441	
0.002931	3.792211	2.221440	
0.003237	3.792205	2.221440	
0.003543	3.792198	2.221440	
0.003850	3.792190	2.221439	
0.003971	3.792187	2.221439	
0.004093	3.792184	2.221439	
0.004215	3.792181	2.221439	
0.004337	3.792177	2.221439	
0.004459	3.792173	2.221438	
0.004581	3.792170	2.221438	
0.004703	3.792166	2.221438	
0.004825	3.792162	2.221438	
0.004977	3.792157	2.221437	
0.005130	3.792151	2.221437	
0.005282	3.792146	2.221437	
0.005434	3.792140	2.221436	
0.005586	3.792134	2.221436	
0.005737	3.792128	2.221436	
0.005889	3.792121	2.221435	
0.006041	3.792115	2.221435	
0.006469	3.792095	2.221434	
0.006897	3.792073	2.221433	
0.007324	3.792049	2.221432	
0.007752	3.792023	2.221432	
0.008577	3.791967	2.221430	
0.009403	3.791903	2.221429	
0.010228	3.791831	2.221427	
0.011054	3.791750	2.221425	
0.012380	3.791600	2.221422	
0.013706	3.791427	2.221417	
0.015032	3.791227	2.221411	
0.016358	3.790999	2.221404	
0.021167	3.789920	2.221355	
0.025977	3.788393	2.221263	
0.030786	3.786351	2.221110	
0.035596	3.783726	2.220880	
0.051891	3.769639	2.219321	
0.068186	3.745583	2.216070	
0.084481	3.709180	2.210528	
0.100776	3.658295	2.202140	
0.102896	3.650509	2.200813	
0.105016	3.642442	2.199428	
0.107136	3.634090	2.197984	
0.109256	3.625450	2.196481	
0.111376	3.616521	2.194915	
0.113496	3.607296	2.193290	
0.115616	3.597769	2.191606	
0.117736	3.587943	2.189859	
0.120758	3.573462	2.187211	
0.123779	3.558505	2.184284	
0.126801	3.543153	2.180990	
0.129822	3.527456	2.177268	
0.133058	3.510281	2.172784	
0.136293	3.492723	2.167782	
0.139529	3.474785	2.162252	
0.142765	3.456470	2.156187	
