0.000000	3.792238	2.221441	
0.000003	3.792238	2.221441	
0.000005	3.792238	2.221441	
0.000008	3.792238	2.221441	
0.000010	3.792238	2.221441	
0.000023	3.792238	2.221441	
0.000035	3.792238	2.221441	
0.000048	3.792238	2.221441	
0.000061	3.792238	2.221442	
0.000116	3.792238	2.221442	
0.000171	3.792238	2.221442	
0.000226	3.792238	2.221442	
0.000281	3.792238	2.221442	
0.000509	3.792237	2.221444	
0.000738	3.792236	2.221447	
0.000966	3.792235	2.221451	
0.001195	3.792234	2.221456	
0.001987	3.792226	2.221480	
0.002780	3.792214	2.221516	
0.003572	3.792198	2.221564	
0.004365	3.792177	2.221623	
0.005059	3.792156	2.221684	
0.005753	3.792130	2.221753	
0.006447	3.792101	2.221833	
0.007141	3.792066	2.221922	
0.007836	3.792026	2.222021	
0.008530	3.791981	2.222130	
0.009224	3.791930	2.222248	
0.009919	3.791873	2.222377	
0.012893	3.791558	2.223037	
0.015866	3.791117	2.223872	
0.018840	3.790532	2.224879	
0.021814	3.789788	2.226056	
0.035190	3.784054	2.233350	
0.048566	3.773340	2.243691	
0.061942	3.756240	2.256731	
0.075318	3.731413	2.272084	
0.082072	3.715534	2.280579	
0.088826	3.697206	2.289491	
0.095580	3.676285	2.298755	
0.102334	3.652636	2.308302	
0.104282	3.645289	2.311100	
0.106230	3.637702	2.313913	
0.108178	3.629886	2.316725	
0.110126	3.621861	2.319514	
0.112074	3.613647	2.322254	
0.114022	3.605266	2.324919	
0.115970	3.596735	2.327487	
0.117918	3.588069	2.329940	
0.120380	3.576929	2.332863	
0.122843	3.565577	2.335583	
0.125305	3.554011	2.338094	
0.127767	3.542231	2.340388	
0.140078	3.480135	2.348358	
0.152388	3.412764	2.349845	
0.164699	3.340297	2.344032	
0.177010	3.263037	2.330199	
0.195605	3.138178	2.292759	
0.214201	3.005373	2.234124	
0.232796	2.867129	2.153721	
0.251392	2.726247	2.051975	
0.268387	2.597792	1.941471	
0.285383	2.472155	1.816322	
0.302379	2.351590	1.679173	
0.319374	2.238083	1.533012	
0.336370	2.133460	1.381303	
0.353366	2.038771	1.227805	
0.370361	1.954584	1.076081	
0.387357	1.881394	0.929517	
0.398205	1.840500	0.840144	
0.409053	1.803881	0.754775	
0.419901	1.771319	0.673909	
0.430748	1.742622	0.598052	
0.441596	1.717577	0.527656	
0.452444	1.695824	0.462774	
0.463292	1.677027	0.403406	
0.474140	1.660926	0.349670	
0.484035	1.648375	0.305619	
0.493930	1.637584	0.265994	
0.503825	1.628323	0.230526	
0.513720	1.620422	0.199089	
0.522394	1.614491	0.174732	
0.531068	1.609350	0.153059	
0.539741	1.604892	0.133833	
0.548415	1.601035	0.116902	
0.556152	1.598043	0.103615	
0.563889	1.595412	0.091840	
0.571626	1.593093	0.081421	
0.579363	1.591050	0.072248	
0.586456	1.589392	0.064848	
0.593550	1.587910	0.058291	
0.600643	1.586583	0.052483	
0.607737	1.585392	0.047355	
0.614345	1.584394	0.043136	
0.620953	1.583487	0.039383	
0.627561	1.582662	0.036042	
0.634169	1.581911	0.033071	
0.640386	1.581264	0.030583	
0.646603	1.580669	0.028352	
0.652820	1.580120	0.026347	
0.659037	1.579612	0.024545	
0.664926	1.579167	0.023007	
0.670816	1.578753	0.021612	
0.676705	1.578366	0.020342	
0.682595	1.578004	0.019185	
0.688194	1.577683	0.018180	
0.693793	1.577380	0.017255	
0.699392	1.577095	0.016402	
0.704991	1.576826	0.015612	
0.710337	1.576584	0.014914	
0.715683	1.576354	0.014263	
0.721029	1.576136	0.013653	
0.726375	1.575929	0.013081	
0.731471	1.575741	0.012570	
0.736567	1.575562	0.012087	
0.741663	1.575390	0.011629	
0.746759	1.575226	0.011195	
0.751614	1.575077	0.010803	
0.756468	1.574933	0.010428	
0.761323	1.574795	0.010070	
0.766178	1.574663	0.009727	
0.770844	1.574540	0.009412	
0.775511	1.574422	0.009108	
0.780177	1.574307	0.008816	
0.784844	1.574196	0.008534	
0.789365	1.574093	0.008271	
0.793887	1.573992	0.008016	
0.798409	1.573895	0.007769	
0.802931	1.573800	0.007530	
0.807321	1.573711	0.007305	
0.811712	1.573624	0.007086	
0.816103	1.573539	0.006872	
0.820493	1.573457	0.006664	
0.824768	1.573378	0.006467	
0.829043	1.573301	0.006274	
0.833318	1.573226	0.006085	
0.837593	1.573152	0.005900	
0.841744	1.573082	0.005724	
0.845894	1.573013	0.005551	
0.850044	1.572945	0.005380	
0.854195	1.572878	0.005212	
0.858487	1.572810	0.005041	
0.862779	1.572743	0.004872	
0.867071	1.572676	0.004705	
0.871363	1.572610	0.004539	
0.875820	1.572542	0.004368	
0.880277	1.572474	0.004198	
0.884734	1.572406	0.004028	
0.889191	1.572338	0.003859	
0.892511	1.572288	0.003732	
0.895832	1.572237	0.003605	
0.899152	1.572186	0.003477	
0.902473	1.572135	0.003349	
0.905793	1.572083	0.003219	
0.909113	1.572031	0.003088	
0.912434	1.571978	0.002956	
0.915754	1.571924	0.002822	
0.918778	1.571875	0.002699	
0.921802	1.571825	0.002573	
0.924826	1.571774	0.002446	
0.927850	1.571723	0.002317	
0.929740	1.571690	0.002236	
0.931629	1.571657	0.002154	
0.933518	1.571625	0.002072	
0.935407	1.571592	0.001990	
0.937296	1.571560	0.001909	
0.939185	1.571527	0.001828	
0.941074	1.571495	0.001748	
0.942963	1.571463	0.001667	
0.945490	1.571420	0.001559	
0.948018	1.571376	0.001451	
0.950546	1.571333	0.001342	
0.953074	1.571289	0.001233	
0.955136	1.571253	0.001142	
0.957199	1.571217	0.001051	
0.959261	1.571180	0.000960	
0.961324	1.571144	0.000868	
0.962487	1.571123	0.000816	
0.963650	1.571102	0.000765	
0.964814	1.571082	0.000713	
0.965977	1.571061	0.000662	
0.966877	1.571045	0.000623	
0.967777	1.571030	0.000584	
0.968678	1.571014	0.000546	
0.969578	1.570999	0.000507	
0.970478	1.570984	0.000470	
0.971378	1.570970	0.000433	
0.972278	1.570955	0.000398	
0.973179	1.570941	0.000362	
0.973750	1.570933	0.000341	
0.974322	1.570924	0.000320	
0.974894	1.570916	0.000299	
0.975466	1.570908	0.000279	
0.976038	1.570900	0.000259	
0.976610	1.570892	0.000240	
0.977181	1.570885	0.000221	
0.977753	1.570878	0.000204	
0.978248	1.570872	0.000189	
0.978742	1.570866	0.000174	
0.979237	1.570861	0.000161	
0.979731	1.570855	0.000147	
0.980144	1.570851	0.000137	
0.980556	1.570847	0.000127	
0.980969	1.570843	0.000117	
0.981381	1.570839	0.000108	
0.981732	1.570836	0.000100	
0.982083	1.570834	0.000093	
0.982434	1.570831	0.000086	
0.982785	1.570828	0.000079	
0.983087	1.570826	0.000074	
0.983390	1.570824	0.000069	
0.983692	1.570822	0.000064	
0.983994	1.570820	0.000059	
0.984258	1.570818	0.000055	
0.984522	1.570817	0.000051	
0.984786	1.570815	0.000048	
0.985050	1.570814	0.000044	
0.985283	1.570813	0.000042	
0.985516	1.570812	0.000039	
0.985748	1.570811	0.000036	
0.985981	1.570810	0.000034	
0.986144	1.570809	0.000032	
0.986306	1.570809	0.000030	
0.986469	1.570808	0.000029	
0.986632	1.570807	0.000027	
0.986795	1.570807	0.000026	
0.986958	1.570806	0.000025	
0.987121	1.570806	0.000023	
0.987283	1.570805	0.000022	
0.987427	1.570805	0.000021	
0.987570	1.570805	0.000020	
0.987713	1.570804	0.000020	
0.987857	1.570804	0.000019	
0.988006	1.570804	0.000018	
0.988156	1.570803	0.000018	
0.988305	1.570803	0.000017	
0.988455	1.570803	0.000017	
0.988621	1.570803	0.000016	
0.988787	1.570803	0.000016	
0.988953	1.570803	0.000016	
0.989119	1.570803	0.000015	
0.989304	1.570802	0.000015	
0.989490	1.570802	0.000015	
0.989676	1.570802	0.000015	
0.989861	1.570802	0.000015	
0.990068	1.570802	0.000015	
0.990276	1.570802	0.000014	
0.990483	1.570802	0.000014	
0.990690	1.570802	0.000014	
0.990984	1.570802	0.000014	
0.991279	1.570802	0.000014	
0.991573	1.570802	0.000014	
0.991868	1.570802	0.000014	
0.992176	1.570802	0.000014	
0.992484	1.570802	0.000014	
0.992791	1.570802	0.000014	
0.993099	1.570802	0.000014	
0.993404	1.570802	0.000014	
0.993709	1.570802	0.000014	
0.994014	1.570802	0.000014	
0.994319	1.570802	0.000014	
0.994725	1.570802	0.000014	
0.995130	1.570802	0.000014	
0.995535	1.570802	0.000014	
0.995940	1.570802	0.000014	
0.996361	1.570802	0.000014	
0.996782	1.570802	0.000014	
0.997202	1.570802	0.000014	
0.997623	1.570802	0.000014	
0.998066	1.570802	0.000014	
0.998509	1.570802	0.000014	
0.998951	1.570802	0.000014	
0.999394	1.570802	0.000014	
0.999509	1.570802	0.000014	
0.999623	1.570802	0.000014	
0.999738	1.570802	0.000014	
0.999853	1.570802	0.000014	
0.999884	1.570802	0.000014	
0.999916	1.570802	0.000014	
0.999947	1.570802	0.000014	
0.999979	1.570802	0.000014	
0.999982	1.570802	0.000014	
0.999984	1.570802	0.000014	
0.999987	1.570802	0.000014	
0.999990	1.570802	0.000014	
0.999992	1.570802	0.000014	
0.999994	1.570802	0.000014	
0.999995	1.570802	0.000014	
0.999997	1.570802	0.000014	
0.999998	1.570802	0.000014	
1.000000	1.570802	0.000014	
1.000001	1.570802	0.000014	
1.000003	1.570802	0.000014	
1.000004	1.570802	0.000014	
1.000006	1.570802	0.000014	
1.000007	1.570802	0.000014	
1.000009	1.570802	0.000014	
1.000017	1.570802	0.000014	
1.000024	1.570802	0.000014	
1.000032	1.570802	0.000014	
1.000039	1.570802	0.000014	
1.000070	1.570802	0.000014	
1.000100	1.570802	0.000014	
1.000130	1.570802	0.000014	
1.000160	1.570802	0.000014	
1.000261	1.570802	0.000015	
1.000362	1.570802	0.000015	
1.000464	1.570803	0.000016	
1.000565	1.570803	0.000017	
1.000854	1.570805	0.000021	
1.001143	1.570807	0.000027	
1.001432	1.570810	0.000034	
1.001722	1.570814	0.000044	
1.002889	1.570835	0.000097	
1.004055	1.570868	0.000178	
1.005222	1.570911	0.000286	
1.006389	1.570965	0.000422	
1.011258	1.571308	0.001279	
1.016128	1.571840	0.002609	
1.020997	1.572560	0.004410	
1.025867	1.573468	0.006680	
1.028050	1.573935	0.007850	
1.030233	1.574441	0.009113	
1.032415	1.574983	0.010470	
1.034598	1.575563	0.011921	
1.036781	1.576181	0.013463	
1.038964	1.576828	0.015108	
1.041147	1.577483	0.016872	
1.043329	1.578130	0.018776	
1.045228	1.578675	0.020552	
1.047126	1.579206	0.022441	
1.049024	1.579721	0.024442	
1.050923	1.580217	0.026558	
1.060415	1.582360	0.038909	
1.069907	1.583773	0.054331	
1.079399	1.584226	0.072978	
1.088891	1.583494	0.094981	
1.107043	1.577997	0.146766	
1.125195	1.565827	0.211659	
1.143347	1.545597	0.289640	
1.161499	1.516133	0.380151	
1.173439	1.491253	0.445564	
1.185379	1.461774	0.512720	
1.197319	1.427582	0.579123	
1.209260	1.388648	0.643324	
1.221200	1.345024	0.704841	
1.233140	1.296860	0.764632	
1.245080	1.244400	0.824212	
1.257021	1.187979	0.885111	
1.269744	1.123969	0.952432	
1.282467	1.056564	1.021332	
1.295191	0.986471	1.090651	
1.307914	0.914463	1.159238	
1.327639	0.801043	1.261358	
1.347364	0.688297	1.355298	
1.367089	0.579276	1.438319	
1.386813	0.476841	1.508175	
1.396479	0.429844	1.537139	
1.406144	0.385247	1.562657	
1.415810	0.343213	1.584786	
1.425476	0.303901	1.603601	
1.435141	0.267440	1.619214	
1.444807	0.233841	1.631847	
1.454472	0.203088	1.641734	
1.464138	0.175182	1.649094	
1.473569	0.150681	1.654064	
1.482999	0.128729	1.657133	
1.492430	0.109182	1.658563	
1.501860	0.091941	1.658585	
1.509727	0.079244	1.657690	
1.517594	0.067946	1.656115	
1.525461	0.057942	1.653980	
1.533328	0.049144	1.651399	
1.536523	0.045896	1.650248	
1.539718	0.042823	1.649046	
1.542913	0.039919	1.647801	
1.546108	0.037178	1.646518	
1.549303	0.034593	1.645202	
1.552498	0.032157	1.643859	
1.555693	0.029864	1.642494	
1.558888	0.027708	1.641111	
1.562443	0.025462	1.639584	
1.565998	0.023370	1.638028	
1.569553	0.021423	1.636258	
1.573109	0.019614	1.633977	
1.576664	0.017935	1.630876	
1.580219	0.016380	1.626761	
1.583774	0.014940	1.621442	
1.587329	0.013609	1.614747	
1.591636	0.012135	1.604587	
1.595942	0.010800	1.591994	
1.600248	0.009594	1.576800	
1.604554	0.008508	1.558855	
1.610167	0.007257	1.531141	
1.615779	0.006175	1.498375	
1.621391	0.005243	1.460429	
1.627004	0.004447	1.417201	
1.633673	0.003659	1.358885	
1.640343	0.003019	1.293039	
1.647013	0.002508	1.219722	
1.653683	0.002108	1.139046	
1.656142	0.001986	1.107476	
1.658601	0.001875	1.074937	
1.661060	0.001777	1.041441	
1.663519	0.001689	1.006997	
1.665978	0.001612	0.971639	
1.668438	0.001544	0.935338	
1.670897	0.001485	0.898102	
1.673356	0.001434	0.860061	
1.676852	0.001375	0.805234	
1.680349	0.001330	0.750394	
1.683845	0.001298	0.696276	
1.687342	0.001276	0.643527	
1.691241	0.001263	0.586947	
1.695140	0.001260	0.533103	
1.699039	0.001265	0.482280	
1.702938	0.001275	0.434732	
1.706437	0.001289	0.394984	
1.709935	0.001304	0.357963	
1.713434	0.001322	0.323627	
1.716933	0.001340	0.291936	
1.720450	0.001358	0.262674	
1.723968	0.001375	0.235886	
1.727486	0.001391	0.211439	
1.731003	0.001406	0.189216	
1.734420	0.001418	0.169644	
1.737836	0.001428	0.151907	
1.741252	0.001436	0.135873	
1.744668	0.001442	0.121421	
1.747972	0.001446	0.108838	
1.751276	0.001447	0.097511	
1.754580	0.001446	0.087332	
1.757884	0.001444	0.078208	
1.760745	0.001440	0.071088	
1.763606	0.001435	0.064632	
1.766468	0.001428	0.058785	
1.769329	0.001421	0.053496	
1.773202	0.001409	0.047147	
1.777074	0.001395	0.041626	
1.780947	0.001379	0.036833	
1.784820	0.001363	0.032680	
1.789025	0.001343	0.028809	
1.793230	0.001322	0.025508	
1.797436	0.001301	0.022695	
1.801641	0.001279	0.020303	
1.806116	0.001254	0.018153	
1.810590	0.001229	0.016346	
1.815065	0.001204	0.014824	
1.819539	0.001179	0.013544	
1.824001	0.001155	0.012468	
1.828463	0.001130	0.011559	
1.832925	0.001105	0.010787	
1.837387	0.001081	0.010129	
1.841874	0.001057	0.009564	
1.846361	0.001034	0.009077	
1.850848	0.001011	0.008656	
1.855335	0.000988	0.008288	
1.859424	0.000968	0.007991	
1.863513	0.000948	0.007725	
1.867601	0.000929	0.007485	
1.871690	0.000910	0.007266	
1.875890	0.000891	0.007060	
1.880090	0.000873	0.006870	
1.884290	0.000855	0.006694	
1.888489	0.000837	0.006529	
1.892294	0.000822	0.006388	
1.896098	0.000807	0.006255	
1.899902	0.000792	0.006127	
1.903707	0.000778	0.006005	
1.907721	0.000763	0.005882	
1.911735	0.000748	0.005763	
1.915750	0.000734	0.005649	
1.919764	0.000720	0.005538	
1.923655	0.000707	0.005434	
1.927545	0.000694	0.005334	
1.931436	0.000682	0.005236	
1.935327	0.000670	0.005141	
1.938836	0.000659	0.005057	
1.942346	0.000648	0.004975	
1.945856	0.000638	0.004895	
1.949366	0.000628	0.004817	
1.952860	0.000618	0.004741	
1.956355	0.000609	0.004667	
1.959850	0.000599	0.004594	
1.963345	0.000590	0.004523	
1.966791	0.000581	0.004454	
1.970237	0.000572	0.004386	
1.973683	0.000563	0.004320	
1.977129	0.000555	0.004255	
1.980476	0.000547	0.004193	
1.983824	0.000539	0.004133	
1.987171	0.000531	0.004073	
1.990519	0.000524	0.004015	
1.993809	0.000516	0.003958	
1.997099	0.000509	0.003903	
2.000389	0.000502	0.003849	
2.003679	0.000495	0.003795	
2.007029	0.000488	0.003742	
2.010378	0.000481	0.003689	
2.013728	0.000475	0.003638	
2.017078	0.000468	0.003587	
2.020265	0.000462	0.003540	
2.023451	0.000456	0.003494	
2.026638	0.000450	0.003448	
2.029825	0.000444	0.003403	
2.032618	0.000439	0.003364	
2.035411	0.000434	0.003326	
2.038204	0.000429	0.003289	
2.040997	0.000424	0.003251	
2.043732	0.000419	0.003216	
2.046468	0.000415	0.003180	
2.049203	0.000410	0.003146	
2.051938	0.000406	0.003111	
2.055043	0.000401	0.003073	
2.058148	0.000396	0.003035	
2.061253	0.000391	0.002998	
2.064358	0.000386	0.002961	
2.067106	0.000382	0.002929	
2.069853	0.000378	0.002898	
2.072600	0.000374	0.002867	
2.075348	0.000370	0.002836	
2.078001	0.000366	0.002807	
2.080654	0.000362	0.002778	
2.083307	0.000359	0.002750	
2.085960	0.000355	0.002722	
2.089051	0.000351	0.002690	
2.092141	0.000347	0.002658	
2.095232	0.000343	0.002627	
2.098322	0.000339	0.002596	
2.101203	0.000335	0.002568	
2.104084	0.000331	0.002540	
2.106964	0.000328	0.002512	
2.109845	0.000324	0.002485	
2.112495	0.000321	0.002460	
2.115145	0.000318	0.002436	
2.117795	0.000315	0.002412	
2.120445	0.000312	0.002388	
2.123088	0.000308	0.002365	
2.125731	0.000305	0.002342	
2.128375	0.000302	0.002319	
2.131018	0.000300	0.002297	
2.133847	0.000296	0.002273	
2.136677	0.000293	0.002249	
2.139506	0.000290	0.002226	
2.142336	0.000287	0.002203	
2.144784	0.000285	0.002184	
2.147233	0.000282	0.002165	
2.149681	0.000280	0.002145	
2.152130	0.000277	0.002127	
2.154740	0.000275	0.002107	
2.157350	0.000272	0.002087	
2.159961	0.000270	0.002068	
2.162571	0.000267	0.002048	
2.164802	0.000265	0.002032	
2.167033	0.000263	0.002016	
2.169264	0.000261	0.002000	
2.171495	0.000259	0.001984	
2.174127	0.000256	0.001966	
2.176758	0.000254	0.001948	
2.179390	0.000252	0.001930	
2.182021	0.000249	0.001912	
2.184513	0.000247	0.001895	
2.187004	0.000245	0.001879	
2.189496	0.000243	0.001863	
2.191987	0.000241	0.001847	
2.194306	0.000239	0.001832	
2.196625	0.000237	0.001817	
2.198944	0.000235	0.001803	
2.201263	0.000233	0.001788	
2.203822	0.000231	0.001773	
2.206380	0.000229	0.001757	
2.208939	0.000227	0.001742	
2.211498	0.000225	0.001727	
2.213572	0.000224	0.001715	
2.215646	0.000222	0.001703	
2.217720	0.000221	0.001691	
2.219795	0.000219	0.001679	
2.221761	0.000218	0.001668	
2.223727	0.000216	0.001657	
2.225693	0.000215	0.001646	
2.227659	0.000213	0.001635	
2.229625	0.000212	0.001624	
2.231591	0.000210	0.001613	
2.233558	0.000209	0.001603	
2.235524	0.000208	0.001592	
2.237764	0.000206	0.001581	
2.240003	0.000205	0.001569	
2.242243	0.000203	0.001557	
2.244483	0.000202	0.001546	
2.246667	0.000200	0.001535	
2.248851	0.000199	0.001523	
2.251035	0.000197	0.001513	
2.253219	0.000196	0.001502	
2.255693	0.000194	0.001490	
2.258168	0.000193	0.001478	
2.260643	0.000191	0.001466	
2.263118	0.000190	0.001454	
2.265313	0.000188	0.001444	
2.267508	0.000187	0.001433	
2.269703	0.000186	0.001423	
2.271898	0.000184	0.001413	
2.273999	0.000183	0.001403	
2.276100	0.000182	0.001394	
