0.000000	3.792238	-2.221442	6.013679	-4.442883	
0.000003	3.792238	-2.221442	6.013679	-4.442883	
0.000005	3.792238	-2.221442	6.013679	-4.442883	
0.000008	3.792238	-2.221442	6.013679	-4.442883	
0.000010	3.792238	-2.221442	6.013679	-4.442883	
0.000023	3.792238	-2.221442	6.013679	-4.442883	
0.000035	3.792238	-2.221442	6.013679	-4.442883	
0.000048	3.792238	-2.221442	6.013679	-4.442883	
0.000061	3.792238	-2.221442	6.013680	-4.442884	
0.000116	3.792238	-2.221442	6.013680	-4.442884	
0.000171	3.792238	-2.221442	6.013680	-4.442884	
0.000226	3.792238	-2.221442	6.013680	-4.442884	
0.000281	3.792238	-2.221442	6.013680	-4.442884	
0.000509	3.792237	-2.221441	6.013681	-4.442885	
0.000738	3.792236	-2.221440	6.013683	-4.442887	
0.000966	3.792235	-2.221439	6.013686	-4.442890	
0.001195	3.792234	-2.221438	6.013690	-4.442894	
0.001987	3.792226	-2.221430	6.013706	-4.442910	
0.002780	3.792214	-2.221418	6.013730	-4.442934	
0.003572	3.792198	-2.221402	6.013762	-4.442966	
0.004365	3.792177	-2.221381	6.013800	-4.443004	
0.005059	3.792156	-2.221360	6.013840	-4.443044	
0.005753	3.792130	-2.221334	6.013883	-4.443087	
0.006447	3.792101	-2.221305	6.013934	-4.443138	
0.007141	3.792066	-2.221270	6.013988	-4.443192	
0.007836	3.792026	-2.221230	6.014047	-4.443251	
0.008530	3.791981	-2.221185	6.014111	-4.443315	
0.009224	3.791930	-2.221134	6.014178	-4.443382	
0.009919	3.791873	-2.221077	6.014250	-4.443454	
0.012893	3.791558	-2.220762	6.014595	-4.443799	
0.015866	3.791117	-2.220321	6.014989	-4.444193	
0.018840	3.790532	-2.219736	6.015411	-4.444615	
0.021814	3.789788	-2.218992	6.015844	-4.445048	
0.035190	3.784054	-2.213258	6.017404	-4.446608	
0.048566	3.773340	-2.202544	6.017031	-4.446235	
0.061942	3.756240	-2.185444	6.012971	-4.442175	
0.075318	3.731413	-2.160617	6.003497	-4.432701	
0.082072	3.715534	-2.144738	5.996113	-4.425317	
0.088826	3.697206	-2.126410	5.986697	-4.415901	
0.095580	3.676285	-2.105489	5.975040	-4.404244	
0.102334	3.652636	-2.081840	5.960938	-4.390142	
0.104282	3.645289	-2.074493	5.956389	-4.385593	
0.106230	3.637702	-2.066906	5.951615	-4.380819	
0.108178	3.629886	-2.059090	5.946611	-4.375815	
0.110126	3.621861	-2.051065	5.941375	-4.370579	
0.112074	3.613647	-2.042851	5.935901	-4.365105	
0.114022	3.605266	-2.034470	5.930185	-4.359389	
0.115970	3.596735	-2.025939	5.924222	-4.353426	
0.117918	3.588069	-2.017273	5.918009	-4.347213	
0.120380	3.576929	-2.006133	5.909792	-4.338996	
0.122843	3.565577	-1.994781	5.901160	-4.330364	
0.125305	3.554011	-1.983215	5.892105	-4.321309	
0.127767	3.542231	-1.971435	5.882619	-4.311823	
0.140078	3.480135	-1.909339	5.828493	-4.257697	
0.152388	3.412764	-1.841968	5.762609	-4.191813	
0.164699	3.340297	-1.769501	5.684329	-4.113533	
0.177010	3.263037	-1.692241	5.593236	-4.022440	
0.195605	3.138178	-1.567382	5.430937	-3.860141	
0.214201	3.005373	-1.434577	5.239497	-3.668701	
0.232796	2.867129	-1.296333	5.020850	-3.450054	
0.251392	2.726247	-1.155451	4.778222	-3.207426	
0.268387	2.597792	-1.026996	4.539263	-2.968467	
0.285383	2.472155	-0.901359	4.288477	-2.717681	
0.302379	2.351590	-0.780794	4.030763	-2.459967	
0.319374	2.238083	-0.667287	3.771095	-2.200299	
0.336370	2.133460	-0.562664	3.514763	-1.943967	
0.353366	2.038771	-0.467975	3.266576	-1.695780	
0.370361	1.954584	-0.383788	3.030665	-1.459869	
0.387357	1.881394	-0.310598	2.810911	-1.240115	
0.398205	1.840500	-0.269704	2.680644	-1.109848	
0.409053	1.803881	-0.233085	2.558656	-0.987860	
0.419901	1.771319	-0.200523	2.445228	-0.874432	
0.430748	1.742622	-0.171826	2.340674	-0.769878	
0.441596	1.717577	-0.146781	2.245233	-0.674437	
0.452444	1.695824	-0.125028	2.158598	-0.587802	
0.463292	1.677027	-0.106231	2.080433	-0.509637	
0.474140	1.660926	-0.090130	2.010596	-0.439800	
0.484035	1.648375	-0.077579	1.953994	-0.383198	
0.493930	1.637584	-0.066788	1.903578	-0.332782	
0.503825	1.628323	-0.057527	1.858849	-0.288053	
0.513720	1.620422	-0.049626	1.819511	-0.248715	
0.522394	1.614491	-0.043695	1.789223	-0.218427	
0.531068	1.609350	-0.038554	1.762409	-0.191613	
0.539741	1.604892	-0.034096	1.738725	-0.167929	
0.548415	1.601035	-0.030239	1.717937	-0.147141	
0.556152	1.598043	-0.027247	1.701658	-0.130862	
0.563889	1.595412	-0.024616	1.687252	-0.116456	
0.571626	1.593093	-0.022297	1.674514	-0.103718	
0.579363	1.591050	-0.020254	1.663298	-0.092502	
0.586456	1.589392	-0.018596	1.654240	-0.083444	
0.593550	1.587910	-0.017114	1.646201	-0.075405	
0.600643	1.586583	-0.015787	1.639066	-0.068270	
0.607737	1.585392	-0.014596	1.632747	-0.061951	
0.614345	1.584394	-0.013598	1.627530	-0.056734	
0.620953	1.583487	-0.012691	1.622870	-0.052074	
0.627561	1.582662	-0.011866	1.618704	-0.047908	
0.634169	1.581911	-0.011115	1.614982	-0.044186	
0.640386	1.581264	-0.010468	1.611847	-0.041051	
0.646603	1.580669	-0.009873	1.609021	-0.038225	
0.652820	1.580120	-0.009324	1.606467	-0.035671	
0.659037	1.579612	-0.008816	1.604157	-0.033361	
0.664926	1.579167	-0.008371	1.602174	-0.031378	
0.670816	1.578753	-0.007957	1.600365	-0.029569	
0.676705	1.578366	-0.007570	1.598708	-0.027912	
0.682595	1.578004	-0.007208	1.597189	-0.026393	
0.688194	1.577683	-0.006887	1.595863	-0.025067	
0.693793	1.577380	-0.006584	1.594635	-0.023839	
0.699392	1.577095	-0.006299	1.593497	-0.022701	
0.704991	1.576826	-0.006030	1.592438	-0.021642	
0.710337	1.576584	-0.005788	1.591498	-0.020702	
0.715683	1.576354	-0.005558	1.590617	-0.019821	
0.721029	1.576136	-0.005340	1.589789	-0.018993	
0.726375	1.575929	-0.005133	1.589010	-0.018214	
0.731471	1.575741	-0.004945	1.588311	-0.017515	
0.736567	1.575562	-0.004766	1.587649	-0.016853	
0.741663	1.575390	-0.004594	1.587019	-0.016223	
0.746759	1.575226	-0.004430	1.586421	-0.015625	
0.751614	1.575077	-0.004281	1.585880	-0.015084	
0.756468	1.574933	-0.004137	1.585361	-0.014565	
0.761323	1.574795	-0.003999	1.584865	-0.014069	
0.766178	1.574663	-0.003867	1.584390	-0.013594	
0.770844	1.574540	-0.003744	1.583952	-0.013156	
0.775511	1.574422	-0.003626	1.583530	-0.012734	
0.780177	1.574307	-0.003511	1.583123	-0.012327	
0.784844	1.574196	-0.003400	1.582730	-0.011934	
0.789365	1.574093	-0.003297	1.582364	-0.011568	
0.793887	1.573992	-0.003196	1.582008	-0.011212	
0.798409	1.573895	-0.003099	1.581664	-0.010868	
0.802931	1.573800	-0.003004	1.581330	-0.010534	
0.807321	1.573711	-0.002915	1.581016	-0.010220	
0.811712	1.573624	-0.002828	1.580710	-0.009914	
0.816103	1.573539	-0.002743	1.580411	-0.009615	
0.820493	1.573457	-0.002661	1.580121	-0.009325	
0.824768	1.573378	-0.002582	1.579845	-0.009049	
0.829043	1.573301	-0.002505	1.579575	-0.008779	
0.833318	1.573226	-0.002430	1.579311	-0.008515	
0.837593	1.573152	-0.002356	1.579052	-0.008256	
0.841744	1.573082	-0.002286	1.578806	-0.008010	
0.845894	1.573013	-0.002217	1.578564	-0.007768	
0.850044	1.572945	-0.002149	1.578325	-0.007529	
